time,EURUSD,GBPUSD,USDCAD,AUDUSD,USDJPY
2018-11-19 00:00:00+00:00,1.14138,1.28336,1.31496,0.73164,112.731
2018-11-20 00:00:00+00:00,1.14544,1.28558,1.31711,0.72941,112.456
2018-11-21 00:00:00+00:00,1.13718,1.27871,1.33066,0.7215,112.654
2018-11-22 00:00:00+00:00,1.1389,1.27766,1.32304,0.72598,113.046
2018-11-23 00:00:00+00:00,1.14032,1.2877,1.31901,0.72499,112.988
2018-11-24 00:00:00+00:00,1.13359,1.28162,1.32393,0.72328,112.955
2018-11-25 00:00:00+00:00,1.13359,1.28162,1.32393,0.72328,112.955
2018-11-26 00:00:00+00:00,1.13374,1.2814,1.32294,0.72298,112.916
2018-11-27 00:00:00+00:00,1.13336,1.28136,1.3254,0.72228,113.514
2018-11-28 00:00:00+00:00,1.12972,1.27417,1.3296,0.72284,113.759
2018-11-29 00:00:00+00:00,1.13677,1.28219,1.32748,0.73042,113.56
2018-11-30 00:00:00+00:00,1.13928,1.27862,1.32778,0.73202,113.41
2018-12-01 00:00:00+00:00,1.13159,1.27486,1.32889,0.73102,113.498
2018-12-02 00:00:00+00:00,1.13159,1.27486,1.32889,0.73102,113.498
2018-12-03 00:00:00+00:00,1.13426,1.27527,1.32526,0.7371,113.758
2018-12-04 00:00:00+00:00,1.13548,1.27254,1.31994,0.73574,113.566
2018-12-05 00:00:00+00:00,1.13426,1.27192,1.32574,0.73458,112.724
2018-12-06 00:00:00+00:00,1.1349,1.27252,1.33635,0.72644,113.044
2018-12-07 00:00:00+00:00,1.13756,1.27797,1.33944,0.72298,112.691
2018-12-08 00:00:00+00:00,1.13795,1.27258,1.332,0.72048,112.711
2018-12-09 00:00:00+00:00,1.13795,1.27258,1.332,0.72048,112.711
2018-12-10 00:00:00+00:00,1.13994,1.27196,1.33285,0.71802,112.472
2018-12-11 00:00:00+00:00,1.13556,1.25592,1.33974,0.7191,113.175
2018-12-12 00:00:00+00:00,1.1322,1.24919,1.33786,0.72192,113.397
2018-12-13 00:00:00+00:00,1.1373,1.26245,1.33505,0.722,113.274
2018-12-14 00:00:00+00:00,1.13631,1.26532,1.33501,0.72228,113.563
2018-12-15 00:00:00+00:00,1.13052,1.25868,1.33828,0.71762,113.39
2018-12-16 00:00:00+00:00,1.13052,1.25868,1.33828,0.71762,113.39
2018-12-17 00:00:00+00:00,1.13046,1.25852,1.33842,0.7176,113.401
2018-12-18 00:00:00+00:00,1.13494,1.26142,1.34126,0.71778,112.845
2018-12-19 00:00:00+00:00,1.13759,1.26538,1.34608,0.71864,112.526
2018-12-20 00:00:00+00:00,1.13866,1.26256,1.34738,0.7115,112.412
2018-12-21 00:00:00+00:00,1.14566,1.26682,1.35,0.71196,111.193
2018-12-22 00:00:00+00:00,1.13718,1.26406,1.36035,0.70346,111.221
2018-12-23 00:00:00+00:00,1.13718,1.26406,1.36035,0.70346,111.221
2018-12-24 00:00:00+00:00,1.13724,1.26509,1.35951,0.705,111.061
2018-12-25 00:00:00+00:00,1.14067,1.27143,1.36022,0.70476,110.454
2018-12-26 00:00:00+00:00,1.14138,1.26882,1.35959,0.70455,110.414
2018-12-27 00:00:00+00:00,1.13606,1.26482,1.35716,0.70773,111.206
2018-12-28 00:00:00+00:00,1.14306,1.26454,1.36207,0.70345,110.862
2018-12-29 00:00:00+00:00,1.14448,1.26998,1.36407,0.704,110.284
2018-12-30 00:00:00+00:00,1.14448,1.26998,1.36407,0.704,110.284
2018-12-31 00:00:00+00:00,1.1439,1.26904,1.36252,0.70477,110.35
2019-01-01 00:00:00+00:00,1.14649,1.27583,1.36404,0.70506,109.59
2019-01-02 00:00:00+00:00,1.14614,1.27542,1.36256,0.70486,109.66
2019-01-03 00:00:00+00:00,1.13125,1.25168,1.36307,0.69188,107.48
2019-01-04 00:00:00+00:00,1.13902,1.26282,1.34779,0.70078,107.854
2019-01-05 00:00:00+00:00,1.13951,1.27228,1.33766,0.71168,108.516
2019-01-06 00:00:00+00:00,1.13951,1.27228,1.33766,0.71168,108.516
2019-01-07 00:00:00+00:00,1.14102,1.27318,1.33701,0.71224,108.558
2019-01-08 00:00:00+00:00,1.1479,1.27859,1.32968,0.71412,108.609
2019-01-09 00:00:00+00:00,1.14575,1.27386,1.3257,0.71498,108.77
2019-01-10 00:00:00+00:00,1.15541,1.27984,1.32123,0.71758,108.18
2019-01-11 00:00:00+00:00,1.15082,1.27538,1.3238,0.71863,108.318
2019-01-12 00:00:00+00:00,1.14687,1.28428,1.32652,0.72154,108.514
2019-01-13 00:00:00+00:00,1.14687,1.28428,1.32652,0.72154,108.514
2019-01-14 00:00:00+00:00,1.14599,1.28485,1.32675,0.7204,108.469
2019-01-15 00:00:00+00:00,1.14726,1.28744,1.32775,0.71993,108.248
2019-01-16 00:00:00+00:00,1.14142,1.28714,1.3261,0.72058,108.648
2019-01-17 00:00:00+00:00,1.13996,1.28884,1.32612,0.71727,109.034
2019-01-18 00:00:00+00:00,1.13922,1.29836,1.32802,0.71898,109.145
2019-01-19 00:00:00+00:00,1.1362,1.2871,1.32658,0.71638,109.774
2019-01-20 00:00:00+00:00,1.1362,1.2871,1.32658,0.71638,109.774
2019-01-21 00:00:00+00:00,1.13651,1.28515,1.3275,0.7164,109.68
2019-01-22 00:00:00+00:00,1.13689,1.2891,1.32976,0.71583,109.665
2019-01-23 00:00:00+00:00,1.13634,1.29553,1.33584,0.71222,109.364
2019-01-24 00:00:00+00:00,1.13862,1.30823,1.33418,0.7146,109.496
2019-01-25 00:00:00+00:00,1.1313,1.31208,1.3353,0.7085,109.552
2019-01-26 00:00:00+00:00,1.14057,1.31956,1.322,0.71816,109.55
2019-01-27 00:00:00+00:00,1.14057,1.31956,1.322,0.71816,109.55
2019-01-28 00:00:00+00:00,1.14128,1.32085,1.32224,0.71802,109.426
2019-01-29 00:00:00+00:00,1.14296,1.31604,1.3262,0.71663,109.269
2019-01-30 00:00:00+00:00,1.14348,1.30796,1.3272,0.71574,109.409
2019-01-31 00:00:00+00:00,1.14855,1.31161,1.31442,0.72514,109.006
2019-02-01 00:00:00+00:00,1.14484,1.31086,1.31299,0.72708,108.849
2019-02-02 00:00:00+00:00,1.14562,1.30798,1.31007,0.72488,109.502
2019-02-03 00:00:00+00:00,1.14562,1.30798,1.31007,0.72488,109.502
2019-02-04 00:00:00+00:00,1.14546,1.3077,1.30984,0.7248,109.446
2019-02-05 00:00:00+00:00,1.1435,1.3027,1.31175,0.72156,109.956
2019-02-06 00:00:00+00:00,1.14091,1.2957,1.31272,0.72426,109.952
2019-02-07 00:00:00+00:00,1.13658,1.29336,1.32151,0.71124,109.956
2019-02-08 00:00:00+00:00,1.13382,1.29489,1.33127,0.7091,109.784
2019-02-09 00:00:00+00:00,1.13224,1.29424,1.32768,0.7088,109.754
2019-02-10 00:00:00+00:00,1.13224,1.29424,1.32768,0.7088,109.754
2019-02-11 00:00:00+00:00,1.13241,1.29368,1.32742,0.71036,109.832
2019-02-12 00:00:00+00:00,1.12787,1.28635,1.33047,0.70605,110.383
2019-02-13 00:00:00+00:00,1.13338,1.2891,1.32296,0.71044,110.536
2019-02-14 00:00:00+00:00,1.12648,1.28551,1.32615,0.70908,110.932
2019-02-15 00:00:00+00:00,1.12949,1.2798,1.32946,0.71056,110.51
2019-02-16 00:00:00+00:00,1.12946,1.28892,1.32464,0.71394,110.456
2019-02-17 00:00:00+00:00,1.12946,1.28892,1.32464,0.71394,110.456
2019-02-18 00:00:00+00:00,1.12951,1.29043,1.32414,0.71448,110.555
2019-02-19 00:00:00+00:00,1.13118,1.2923,1.32355,0.71291,110.601
2019-02-20 00:00:00+00:00,1.134,1.30596,1.32103,0.71676,110.609
2019-02-21 00:00:00+00:00,1.13463,1.30444,1.31726,0.71683,110.788
2019-02-22 00:00:00+00:00,1.13398,1.30406,1.32272,0.71083,110.716
2019-02-23 00:00:00+00:00,1.13342,1.30562,1.31374,0.71288,110.682
2019-02-24 00:00:00+00:00,1.13342,1.30562,1.31374,0.71288,110.682
2019-02-25 00:00:00+00:00,1.13424,1.30648,1.31321,0.71548,110.772
2019-02-26 00:00:00+00:00,1.1365,1.3127,1.3187,0.71708,111.022
2019-02-27 00:00:00+00:00,1.13929,1.32588,1.31634,0.71928,110.556
2019-02-28 00:00:00+00:00,1.13798,1.33175,1.3146,0.71476,110.867
2019-03-01 00:00:00+00:00,1.1373,1.32642,1.3166,0.7103,111.344
2019-03-02 00:00:00+00:00,1.13648,1.32052,1.32979,0.70802,111.903
2019-03-03 00:00:00+00:00,1.13648,1.32052,1.32979,0.70802,111.903
2019-03-04 00:00:00+00:00,1.1375,1.32374,1.32841,0.70989,111.94
2019-03-05 00:00:00+00:00,1.13364,1.31785,1.33146,0.70898,111.752
2019-03-06 00:00:00+00:00,1.1306,1.3156,1.33558,0.70873,111.868
2019-03-07 00:00:00+00:00,1.13132,1.31804,1.34408,0.70311,111.662
2019-03-08 00:00:00+00:00,1.11981,1.30908,1.34457,0.70225,111.645
2019-03-09 00:00:00+00:00,1.12347,1.30158,1.34168,0.70452,111.169
2019-03-10 00:00:00+00:00,1.12347,1.30158,1.34168,0.70452,111.169
2019-03-11 00:00:00+00:00,1.12319,1.29846,1.34201,0.70374,111.08
2019-03-12 00:00:00+00:00,1.12592,1.32456,1.33957,0.70727,111.334
2019-03-13 00:00:00+00:00,1.12866,1.30642,1.33612,0.70576,111.3
2019-03-14 00:00:00+00:00,1.13304,1.32872,1.32976,0.70884,111.187
2019-03-15 00:00:00+00:00,1.13066,1.32578,1.33236,0.70676,111.703
2019-03-16 00:00:00+00:00,1.1325,1.32918,1.3337,0.70848,111.48
2019-03-17 00:00:00+00:00,1.1325,1.32918,1.3337,0.70848,111.48
2019-03-18 00:00:00+00:00,1.13194,1.32963,1.33424,0.70826,111.546
2019-03-19 00:00:00+00:00,1.13362,1.32646,1.33404,0.70978,111.388
2019-03-20 00:00:00+00:00,1.13544,1.32696,1.33252,0.70878,111.41
2019-03-21 00:00:00+00:00,1.14284,1.32048,1.3289,0.7134,110.671
2019-03-22 00:00:00+00:00,1.13742,1.31299,1.33658,0.71078,110.798
2019-03-23 00:00:00+00:00,1.13014,1.32098,1.34309,0.70807,109.924
2019-03-24 00:00:00+00:00,1.13014,1.32098,1.34309,0.70807,109.924
2019-03-25 00:00:00+00:00,1.12958,1.32058,1.3426,0.70802,110.085
2019-03-26 00:00:00+00:00,1.13154,1.32126,1.3395,0.71124,110.052
2019-03-27 00:00:00+00:00,1.12742,1.321,1.33802,0.71368,110.531
2019-03-28 00:00:00+00:00,1.12522,1.3152,1.34118,0.70838,110.464
2019-03-29 00:00:00+00:00,1.12299,1.30536,1.3432,0.70816,110.642
2019-03-30 00:00:00+00:00,1.12178,1.30326,1.33504,0.70964,110.85
2019-03-31 00:00:00+00:00,1.12178,1.30326,1.33504,0.70964,110.85
2019-04-01 00:00:00+00:00,1.12232,1.30216,1.3348,0.71149,110.98
2019-04-02 00:00:00+00:00,1.12052,1.30678,1.3314,0.7109,111.444
2019-04-03 00:00:00+00:00,1.12035,1.31269,1.33435,0.7057,111.315
2019-04-04 00:00:00+00:00,1.1245,1.3176,1.33436,0.71172,111.416
2019-04-05 00:00:00+00:00,1.12224,1.30736,1.33654,0.71096,111.646
2019-04-06 00:00:00+00:00,1.12162,1.30364,1.33847,0.71054,111.72
2019-04-07 00:00:00+00:00,1.12162,1.30364,1.33847,0.71054,111.72
2019-04-08 00:00:00+00:00,1.12184,1.30386,1.33732,0.7101,111.718
2019-04-09 00:00:00+00:00,1.1256,1.30612,1.33141,0.71221,111.464
2019-04-10 00:00:00+00:00,1.12658,1.30554,1.333,0.71284,111.11
2019-04-11 00:00:00+00:00,1.1276,1.30976,1.33178,0.71676,110.988
2019-04-12 00:00:00+00:00,1.12603,1.3055,1.33778,0.7125,111.629
2019-04-13 00:00:00+00:00,1.12988,1.30728,1.33257,0.71728,112.02
2019-04-14 00:00:00+00:00,1.12988,1.30728,1.33257,0.71728,112.02
2019-04-15 00:00:00+00:00,1.13031,1.30832,1.33347,0.71694,112.038
2019-04-16 00:00:00+00:00,1.13044,1.30998,1.33702,0.7172,111.946
2019-04-17 00:00:00+00:00,1.12847,1.3044,1.33596,0.71654,111.998
2019-04-18 00:00:00+00:00,1.12967,1.30381,1.3349,0.71752,112.035
2019-04-19 00:00:00+00:00,1.12352,1.29926,1.3379,0.71466,111.995
2019-04-20 00:00:00+00:00,1.12452,1.2996,1.33917,0.71518,111.926
2019-04-21 00:00:00+00:00,1.12452,1.2996,1.33917,0.71518,111.926
2019-04-22 00:00:00+00:00,1.12443,1.29922,1.33811,0.7148,111.9
2019-04-23 00:00:00+00:00,1.12586,1.29811,1.33458,0.71364,111.933
2019-04-24 00:00:00+00:00,1.12238,1.29378,1.34302,0.70975,111.884
2019-04-25 00:00:00+00:00,1.11534,1.29034,1.3492,0.70144,112.14
2019-04-26 00:00:00+00:00,1.11356,1.28944,1.34793,0.70192,111.536
2019-04-27 00:00:00+00:00,1.11472,1.29158,1.34562,0.70434,111.591
2019-04-28 00:00:00+00:00,1.11472,1.29158,1.34562,0.70434,111.591
2019-04-29 00:00:00+00:00,1.11492,1.29192,1.34606,0.70441,111.6
2019-04-30 00:00:00+00:00,1.1185,1.29316,1.34534,0.70552,111.68
2019-05-01 00:00:00+00:00,1.12158,1.30398,1.3392,0.70497,111.406
2019-05-02 00:00:00+00:00,1.12024,1.30534,1.3439,0.70148,111.45
2019-05-03 00:00:00+00:00,1.1173,1.30316,1.34698,0.69952,111.499
2019-05-04 00:00:00+00:00,1.12013,1.31746,1.34217,0.7023,111.096
2019-05-05 00:00:00+00:00,1.12013,1.31746,1.34217,0.7023,111.096
2019-05-06 00:00:00+00:00,1.11848,1.31509,1.34664,0.69781,110.702
2019-05-07 00:00:00+00:00,1.12011,1.30972,1.34496,0.69932,110.815
2019-05-08 00:00:00+00:00,1.11896,1.3068,1.34734,0.70069,110.242
2019-05-09 00:00:00+00:00,1.1198,1.3008,1.34734,0.69948,110.025
2019-05-10 00:00:00+00:00,1.12186,1.30089,1.34664,0.69876,109.792
2019-05-11 00:00:00+00:00,1.12336,1.29998,1.34164,0.7,109.953
2019-05-12 00:00:00+00:00,1.12336,1.29998,1.34164,0.7,109.953
2019-05-13 00:00:00+00:00,1.1236,1.30082,1.34405,0.69855,109.648
2019-05-14 00:00:00+00:00,1.12322,1.29635,1.34782,0.6948,109.196
2019-05-15 00:00:00+00:00,1.12034,1.29064,1.34604,0.69383,109.676
2019-05-16 00:00:00+00:00,1.12072,1.2847,1.3441,0.69284,109.48
2019-05-17 00:00:00+00:00,1.11732,1.27967,1.3462,0.68921,109.876
2019-05-18 00:00:00+00:00,1.11574,1.27188,1.34628,0.68678,110.074
2019-05-19 00:00:00+00:00,1.11574,1.27188,1.34628,0.68678,110.074
2019-05-20 00:00:00+00:00,1.11647,1.27307,1.34478,0.6905,110.202
2019-05-21 00:00:00+00:00,1.11674,1.27279,1.34259,0.69236,110.082
2019-05-22 00:00:00+00:00,1.11644,1.27072,1.34032,0.68833,110.568
2019-05-23 00:00:00+00:00,1.11552,1.26634,1.3435,0.68786,110.212
2019-05-24 00:00:00+00:00,1.11842,1.2663,1.34726,0.69018,109.564
2019-05-25 00:00:00+00:00,1.12038,1.2713,1.34386,0.69274,109.302
2019-05-26 00:00:00+00:00,1.12038,1.2713,1.34386,0.69274,109.302
2019-05-27 00:00:00+00:00,1.1207,1.27232,1.34356,0.69327,109.406
2019-05-28 00:00:00+00:00,1.11936,1.26808,1.34382,0.69206,109.513
2019-05-29 00:00:00+00:00,1.11684,1.26588,1.34891,0.69252,109.366
2019-05-30 00:00:00+00:00,1.11368,1.2629,1.35145,0.69185,109.546
2019-05-31 00:00:00+00:00,1.11296,1.26066,1.35258,0.69066,109.37
2019-06-01 00:00:00+00:00,1.11688,1.26316,1.35167,0.69368,108.304
2019-06-02 00:00:00+00:00,1.11688,1.26316,1.35167,0.69368,108.304
2019-06-03 00:00:00+00:00,1.11738,1.26394,1.35208,0.69302,108.206
2019-06-04 00:00:00+00:00,1.12457,1.26638,1.34438,0.69702,108.028
2019-06-05 00:00:00+00:00,1.12538,1.27032,1.33915,0.699,108.236
2019-06-06 00:00:00+00:00,1.12288,1.26878,1.34235,0.6971,108.304
2019-06-07 00:00:00+00:00,1.12758,1.26948,1.33562,0.69768,108.473
2019-06-08 00:00:00+00:00,1.13333,1.27374,1.32673,0.70006,108.147
2019-06-09 00:00:00+00:00,1.13333,1.27374,1.32673,0.70006,108.147
2019-06-10 00:00:00+00:00,1.13192,1.27222,1.32692,0.69961,108.428
2019-06-11 00:00:00+00:00,1.13182,1.26908,1.32648,0.69628,108.362
2019-06-12 00:00:00+00:00,1.13296,1.27243,1.3281,0.69621,108.484
2019-06-13 00:00:00+00:00,1.12926,1.2693,1.33356,0.69314,108.483
2019-06-14 00:00:00+00:00,1.12796,1.26794,1.33278,0.69122,108.324
2019-06-15 00:00:00+00:00,1.12096,1.259,1.34131,0.68714,108.557
2019-06-16 00:00:00+00:00,1.12096,1.259,1.34131,0.68714,108.557
2019-06-17 00:00:00+00:00,1.12158,1.25938,1.34103,0.68796,108.582
2019-06-18 00:00:00+00:00,1.12244,1.25412,1.34108,0.68538,108.542
2019-06-19 00:00:00+00:00,1.11979,1.2566,1.33736,0.68802,108.587
2019-06-20 00:00:00+00:00,1.12358,1.26532,1.32711,0.68862,108.136
2019-06-21 00:00:00+00:00,1.12945,1.27073,1.3186,0.69222,107.29
2019-06-22 00:00:00+00:00,1.13688,1.2745,1.32263,0.69266,107.322
2019-06-23 00:00:00+00:00,1.13688,1.2745,1.32263,0.69266,107.322
2019-06-24 00:00:00+00:00,1.13852,1.27518,1.32035,0.69368,107.36
2019-06-25 00:00:00+00:00,1.13994,1.27387,1.31851,0.69664,107.317
2019-06-26 00:00:00+00:00,1.1368,1.26902,1.31783,0.69592,107.164
2019-06-27 00:00:00+00:00,1.13736,1.2695,1.31224,0.69868,107.73
2019-06-28 00:00:00+00:00,1.13712,1.26738,1.30946,0.70039,107.709
2019-06-29 00:00:00+00:00,1.13721,1.26972,1.30937,0.70214,107.912
2019-06-30 00:00:00+00:00,1.13721,1.26972,1.30937,0.70214,107.912
2019-07-01 00:00:00+00:00,1.13601,1.26936,1.30912,0.70245,108.364
2019-07-02 00:00:00+00:00,1.1287,1.26445,1.3135,0.6964,108.35
2019-07-03 00:00:00+00:00,1.12905,1.25978,1.31,0.6995,107.812
2019-07-04 00:00:00+00:00,1.12874,1.25826,1.30578,0.70314,107.782
2019-07-05 00:00:00+00:00,1.12854,1.25825,1.30486,0.70264,107.813
2019-07-06 00:00:00+00:00,1.12255,1.2526,1.30841,0.69802,108.47
2019-07-07 00:00:00+00:00,1.12255,1.2526,1.30841,0.69802,108.47
2019-07-08 00:00:00+00:00,1.12268,1.25246,1.30762,0.69821,108.48
2019-07-09 00:00:00+00:00,1.12154,1.25154,1.31024,0.69729,108.712
2019-07-10 00:00:00+00:00,1.12046,1.24579,1.3129,0.6927,108.914
2019-07-11 00:00:00+00:00,1.12586,1.25062,1.30732,0.69611,108.326
2019-07-12 00:00:00+00:00,1.12498,1.25208,1.30676,0.69727,108.576
2019-07-13 00:00:00+00:00,1.12706,1.25748,1.30284,0.70206,107.902
2019-07-14 00:00:00+00:00,1.12706,1.25748,1.30284,0.70206,107.902
2019-07-15 00:00:00+00:00,1.12714,1.2571,1.30324,0.70196,107.804
2019-07-16 00:00:00+00:00,1.126,1.25164,1.30484,0.70398,107.896
2019-07-17 00:00:00+00:00,1.12116,1.24099,1.30866,0.70167,108.214
2019-07-18 00:00:00+00:00,1.12272,1.2434,1.30533,0.70112,107.966
2019-07-19 00:00:00+00:00,1.1261,1.25428,1.30364,0.7066,107.404
2019-07-20 00:00:00+00:00,1.12206,1.2504,1.306,0.7043,107.726
2019-07-21 00:00:00+00:00,1.12206,1.2504,1.306,0.7043,107.726
2019-07-22 00:00:00+00:00,1.12176,1.25113,1.30544,0.70423,107.801
2019-07-23 00:00:00+00:00,1.12043,1.24723,1.31296,0.70307,107.906
2019-07-24 00:00:00+00:00,1.1151,1.24374,1.31398,0.69974,108.23
2019-07-25 00:00:00+00:00,1.11422,1.24853,1.31416,0.69776,108.202
2019-07-26 00:00:00+00:00,1.11448,1.24527,1.31606,0.69518,108.661
2019-07-27 00:00:00+00:00,1.1128,1.23835,1.31681,0.69109,108.679
2019-07-28 00:00:00+00:00,1.1128,1.23835,1.31681,0.69109,108.679
2019-07-29 00:00:00+00:00,1.11296,1.23755,1.31693,0.69076,108.618
2019-07-30 00:00:00+00:00,1.11424,1.22168,1.31663,0.6901,108.873
2019-07-31 00:00:00+00:00,1.1157,1.21578,1.3148,0.68762,108.574
2019-08-01 00:00:00+00:00,1.10715,1.21534,1.31972,0.68467,108.838
2019-08-02 00:00:00+00:00,1.10792,1.21236,1.32136,0.68053,107.418
2019-08-03 00:00:00+00:00,1.11084,1.21616,1.32066,0.67996,106.588
2019-08-04 00:00:00+00:00,1.11084,1.21616,1.32066,0.67996,106.588
2019-08-05 00:00:00+00:00,1.11078,1.21502,1.32036,0.67918,106.568
2019-08-06 00:00:00+00:00,1.1242,1.21568,1.32141,0.67644,105.574
2019-08-07 00:00:00+00:00,1.12054,1.21702,1.32815,0.6762,106.32
2019-08-08 00:00:00+00:00,1.12041,1.21402,1.3309,0.67605,106.134
2019-08-09 00:00:00+00:00,1.11862,1.2143,1.32294,0.68128,105.834
2019-08-10 00:00:00+00:00,1.12001,1.2028,1.32193,0.67862,105.68
2019-08-11 00:00:00+00:00,1.12001,1.2028,1.32193,0.67862,105.68
2019-08-12 00:00:00+00:00,1.12076,1.20198,1.32186,0.67772,105.378
2019-08-13 00:00:00+00:00,1.12161,1.20778,1.32374,0.67555,105.36
2019-08-14 00:00:00+00:00,1.11766,1.20632,1.32157,0.67972,106.601
2019-08-15 00:00:00+00:00,1.1143,1.206,1.3313,0.67544,105.902
2019-08-16 00:00:00+00:00,1.11105,1.2091,1.33184,0.67721,106.102
2019-08-17 00:00:00+00:00,1.10904,1.2146,1.32651,0.67789,106.364
2019-08-18 00:00:00+00:00,1.10904,1.2146,1.32651,0.67789,106.364
2019-08-19 00:00:00+00:00,1.1092,1.21586,1.32685,0.6786,106.436
2019-08-20 00:00:00+00:00,1.10817,1.21284,1.3329,0.67586,106.605
2019-08-21 00:00:00+00:00,1.10974,1.2162,1.33178,0.67766,106.26
2019-08-22 00:00:00+00:00,1.10905,1.21318,1.32877,0.67846,106.602
2019-08-23 00:00:00+00:00,1.10836,1.22512,1.32947,0.67586,106.478
2019-08-24 00:00:00+00:00,1.11434,1.2289,1.32847,0.67532,105.398
2019-08-25 00:00:00+00:00,1.11434,1.2289,1.32847,0.67532,105.398
2019-08-26 00:00:00+00:00,1.11436,1.22606,1.33138,0.67086,104.876
2019-08-27 00:00:00+00:00,1.11016,1.22216,1.32514,0.6772,106.016
2019-08-28 00:00:00+00:00,1.10898,1.22804,1.32844,0.67538,105.742
2019-08-29 00:00:00+00:00,1.10858,1.22177,1.33072,0.67382,106.078
2019-08-30 00:00:00+00:00,1.10591,1.21838,1.32842,0.6736,106.466
2019-08-31 00:00:00+00:00,1.09905,1.21638,1.33122,0.67358,106.277
2019-09-01 00:00:00+00:00,1.09905,1.21638,1.33122,0.67358,106.277
2019-09-02 00:00:00+00:00,1.09906,1.21586,1.3318,0.6727,106.13
2019-09-03 00:00:00+00:00,1.09643,1.20646,1.33322,0.67136,106.185
2019-09-04 00:00:00+00:00,1.09728,1.20907,1.3339,0.67624,105.85
2019-09-05 00:00:00+00:00,1.10348,1.22464,1.3226,0.67987,106.332
2019-09-06 00:00:00+00:00,1.1034,1.2325,1.32304,0.68126,107.084
2019-09-07 00:00:00+00:00,1.10279,1.22862,1.31737,0.6848,106.918
2019-09-08 00:00:00+00:00,1.10279,1.22862,1.31737,0.6848,106.918
2019-09-09 00:00:00+00:00,1.10203,1.22843,1.31692,0.68478,106.956
2019-09-10 00:00:00+00:00,1.10472,1.2346,1.3171,0.68624,107.282
2019-09-11 00:00:00+00:00,1.10501,1.23576,1.31469,0.6858,107.602
2019-09-12 00:00:00+00:00,1.10136,1.23348,1.31834,0.68738,107.98
2019-09-13 00:00:00+00:00,1.10563,1.2329,1.32118,0.68636,108.188
2019-09-14 00:00:00+00:00,1.10743,1.25018,1.32877,0.68802,108.101
2019-09-15 00:00:00+00:00,1.10743,1.25018,1.32877,0.68802,108.101
2019-09-16 00:00:00+00:00,1.10832,1.24962,1.3216,0.68802,107.761
2019-09-17 00:00:00+00:00,1.10033,1.24255,1.32415,0.6864,108.164
2019-09-18 00:00:00+00:00,1.10738,1.25013,1.32424,0.68654,108.092
2019-09-19 00:00:00+00:00,1.10292,1.24695,1.32973,0.68264,108.419
2019-09-20 00:00:00+00:00,1.10448,1.25232,1.32578,0.67935,108.01
2019-09-21 00:00:00+00:00,1.10182,1.24738,1.32601,0.67654,107.554
2019-09-22 00:00:00+00:00,1.10182,1.24738,1.32601,0.67654,107.554
2019-09-23 00:00:00+00:00,1.10188,1.247,1.32686,0.67718,107.674
2019-09-24 00:00:00+00:00,1.09939,1.24334,1.3262,0.67755,107.631
2019-09-25 00:00:00+00:00,1.10138,1.24852,1.32409,0.68002,107.181
2019-09-26 00:00:00+00:00,1.09514,1.23588,1.32588,0.67564,107.688
2019-09-27 00:00:00+00:00,1.09226,1.23286,1.3269,0.67541,107.773
2019-09-28 00:00:00+00:00,1.0941,1.22888,1.3241,0.67654,107.935
2019-09-29 00:00:00+00:00,1.0941,1.22888,1.3241,0.67654,107.935
2019-09-30 00:00:00+00:00,1.09424,1.22925,1.32372,0.67614,107.956
2019-10-01 00:00:00+00:00,1.08996,1.22897,1.32429,0.67507,108.07
2019-10-02 00:00:00+00:00,1.0934,1.22916,1.32186,0.67088,107.724
2019-10-03 00:00:00+00:00,1.09604,1.23042,1.33294,0.67094,107.18
2019-10-04 00:00:00+00:00,1.09746,1.23416,1.33356,0.67478,106.83
2019-10-05 00:00:00+00:00,1.09782,1.2333,1.33112,0.67696,106.922
2019-10-06 00:00:00+00:00,1.09782,1.2333,1.33112,0.67696,106.922
2019-10-07 00:00:00+00:00,1.09834,1.23348,1.33068,0.67632,106.768
2019-10-08 00:00:00+00:00,1.09716,1.22876,1.33037,0.67328,107.264
2019-10-09 00:00:00+00:00,1.09598,1.22198,1.33224,0.67273,106.962
2019-10-10 00:00:00+00:00,1.09843,1.22119,1.33398,0.67152,107.166
2019-10-11 00:00:00+00:00,1.10108,1.24306,1.32891,0.67626,107.864
2019-10-12 00:00:00+00:00,1.10384,1.26492,1.32028,0.67926,108.426
2019-10-13 00:00:00+00:00,1.10384,1.26492,1.32028,0.67926,108.426
2019-10-14 00:00:00+00:00,1.10281,1.26167,1.32029,0.67938,108.468
2019-10-15 00:00:00+00:00,1.10259,1.26092,1.3227,0.67736,108.414
2019-10-16 00:00:00+00:00,1.10346,1.27598,1.32037,0.67524,108.826
2019-10-17 00:00:00+00:00,1.1074,1.28194,1.32029,0.6757,108.68
2019-10-18 00:00:00+00:00,1.11248,1.28648,1.31376,0.68229,108.596
2019-10-19 00:00:00+00:00,1.11708,1.29844,1.31278,0.68566,108.423
2019-10-20 00:00:00+00:00,1.11708,1.29844,1.31278,0.68566,108.423
2019-10-21 00:00:00+00:00,1.11708,1.29845,1.31278,0.68566,108.423
2019-10-22 00:00:00+00:00,1.11517,1.29716,1.30878,0.6869,108.606
2019-10-23 00:00:00+00:00,1.1129,1.28836,1.30944,0.68606,108.481
2019-10-24 00:00:00+00:00,1.11322,1.29208,1.30762,0.68518,108.636
2019-10-25 00:00:00+00:00,1.11037,1.28388,1.30718,0.68154,108.608
